User_ID,Age,Gender,Daily_Usage_Hours,Weekly_Usage_Hours,Platform,Engagement_Level,Addiction_Score,Usage_Type,Device_Used,Content_Type,Posts_Per_Week,Likes_Per_Week,Shares_Per_Week,Comments_Per_Week,Mental_Health_Impact,Geographic_Region,Account_Age_Years,Followers_Count,Followed_Accounts,Time_of_Day,Internet_Type,Battery_Usage_Per_Day,Sleep_Hours
9257,45,Female,3.36,17.03,TikTok,Low,7.9,Passive,PC,Mixed,24,262,87,190,Positive,North America,5,1715,1655,Afternoon,Mobile Data,70.71,7.6
9258,13,Other,5.68,26.25,Twitter,Medium,6.9,Passive,Tablet,Text,20,340,73,133,Neutral,South America,10,975,691,Evening,Broadband,43.11,7.2
9259,46,Male,5.5,69.93,Facebook,Medium,9.1,Active,Tablet,Image,17,477,45,13,Positive,Europe,12,6570,673,Evening,Broadband,35.68,6.4
9260,35,Female,0.89,46.26,TikTok,Low,5.8,Active,PC,Mixed,16,324,12,176,Neutral,Europe,5,3814,1321,Afternoon,WiFi,8.94,9.6
9261,41,Other,8.44,56.06,TikTok,High,8.3,Passive,PC,Video,17,44,0,115,Positive,Europe,10,1135,239,Night,WiFi,22.29,4.4
9262,48,Female,7.11,58.97,Snapchat,Low,9.3,Passive,Tablet,Text,9,9,75,66,Neutral,Europe,10,8232,487,Afternoon,WiFi,38.9,6.2
9263,39,Male,0.87,44.31,TikTok,High,9.5,Passive,Smartphone,Video,11,255,56,14,Negative,South America,3,3180,202,Night,WiFi,58.23,9.3
9264,15,Female,0.71,50.32,Facebook,High,9.5,Passive,Smartphone,Mixed,26,448,89,132,Neutral,North America,11,5248,432,Evening,Mobile Data,58.01,4.4
9265,14,Male,1.3,40.31,Facebook,High,6.9,Passive,Smartphone,Image,22,127,79,77,Neutral,Africa,1,8700,1538,Evening,Broadband,72.62,6.1
9266,33,Other,2.75,35.77,Instagram,High,9.7,Active,Smartphone,Text,19,428,34,113,Neutral,Asia,10,8475,741,Evening,Broadband,11.86,6.6
9267,42,Female,5.4,49.12,Instagram,Low,7.9,Active,PC,Video,22,384,8,140,Positive,North America,5,11,982,Afternoon,WiFi,81.24,6.7
9268,19,Male,1.13,19.22,Facebook,Low,3.6,Active,Smartphone,Text,9,435,74,30,Negative,Asia,14,2145,1440,Morning,Broadband,17.52,3.6
9269,60,Other,3.21,61.3,Twitter,Medium,5.9,Passive,PC,Image,22,432,53,114,Neutral,Asia,10,8987,1360,Afternoon,WiFi,5.75,3.4
9270,14,Male,0.56,22.05,TikTok,High,6.0,Active,Tablet,Mixed,1,31,77,38,Neutral,Asia,12,3760,328,Morning,WiFi,52.31,4.4
9271,54,Female,1.95,57.36,Facebook,Low,3.1,Active,Tablet,Text,22,93,44,195,Neutral,North America,3,4476,1927,Night,Mobile Data,32.1,6.5
9272,18,Male,9.51,29.22,TikTok,Low,4.5,Passive,PC,Image,0,29,3,186,Negative,Africa,8,749,725,Night,Mobile Data,78.13,5.0
9273,22,Female,9.27,64.01,Instagram,High,6.8,Active,Smartphone,Mixed,14,491,20,78,Positive,Africa,5,5375,1358,Night,WiFi,15.58,5.7
9274,30,Other,9.41,39.68,Facebook,Low,9.1,Active,PC,Image,10,269,98,8,Neutral,Europe,2,2659,198,Afternoon,WiFi,52.9,3.2
9275,36,Other,9.55,29.06,Instagram,Medium,7.1,Passive,Tablet,Mixed,17,120,23,187,Neutral,South America,3,261,1707,Night,Mobile Data,18.02,8.7
9276,30,Male,6.15,51.0,Twitter,Low,5.6,Passive,Smartphone,Text,9,256,96,26,Neutral,North America,10,9754,1959,Afternoon,Broadband,18.03,4.3
9277,25,Male,3.49,53.82,Facebook,High,7.1,Active,Smartphone,Text,2,48,77,67,Negative,South America,3,1807,1047,Morning,Mobile Data,32.95,6.3
9278,24,Male,2.41,29.73,TikTok,Low,3.0,Active,PC,Text,1,222,9,90,Positive,North America,5,7159,1592,Evening,Mobile Data,21.76,5.8
9279,18,Male,2.67,68.19,TikTok,Medium,6.1,Passive,Tablet,Text,16,56,80,45,Positive,Africa,1,4713,736,Evening,Mobile Data,46.11,3.5
9280,22,Other,7.59,66.11,TikTok,Low,8.9,Active,Smartphone,Video,27,343,28,175,Negative,North America,13,6780,1434,Afternoon,Broadband,36.91,8.4
9281,56,Male,3.19,39.2,Twitter,Medium,3.6,Passive,Smartphone,Mixed,19,88,39,4,Positive,North America,10,8970,1572,Night,Mobile Data,27.13,3.6
9282,13,Female,9.65,61.97,Instagram,Low,2.5,Passive,PC,Text,1,294,60,116,Positive,Asia,10,8953,1607,Evening,Mobile Data,82.09,3.7
9283,34,Male,8.44,43.29,Twitter,Medium,3.1,Passive,PC,Mixed,27,5,74,142,Neutral,Asia,8,215,1504,Night,Mobile Data,71.28,4.7
9284,37,Male,9.81,49.32,Instagram,Low,8.4,Passive,Tablet,Image,9,270,24,193,Negative,South America,6,9657,1321,Evening,Mobile Data,48.02,9.1
9285,30,Female,2.8,13.45,Instagram,High,6.5,Active,Tablet,Mixed,28,401,64,25,Neutral,Africa,14,1038,1706,Afternoon,WiFi,86.79,5.0
9286,53,Male,5.59,67.53,Facebook,Low,3.1,Active,PC,Text,2,345,62,144,Neutral,Europe,10,8381,637,Night,Broadband,87.84,9.1
9287,39,Male,7.08,51.08,Facebook,High,3.1,Active,Tablet,Video,10,479,8,162,Negative,Asia,10,5251,324,Evening,Broadband,51.86,3.2
9288,41,Male,4.22,37.47,Twitter,High,1.7,Active,Tablet,Image,17,111,97,96,Positive,South America,12,2351,1771,Morning,Broadband,91.67,5.4
9289,36,Other,4.35,14.97,Facebook,Medium,3.3,Passive,Smartphone,Video,9,84,72,176,Negative,South America,13,3167,1053,Evening,Mobile Data,47.22,4.1
9290,14,Other,4.51,33.77,Twitter,Low,6.1,Active,PC,Text,29,156,40,79,Positive,Africa,6,8663,457,Morning,WiFi,15.5,9.3
9291,26,Other,6.35,62.06,TikTok,High,4.6,Passive,Tablet,Mixed,6,326,41,25,Negative,Africa,14,4319,185,Morning,WiFi,45.77,3.5
9292,46,Male,4.84,8.28,TikTok,High,4.9,Passive,Smartphone,Text,15,40,5,100,Positive,Africa,2,6495,1548,Afternoon,Broadband,46.72,9.2
9293,29,Male,6.91,36.18,Facebook,High,2.2,Passive,PC,Video,12,433,30,97,Neutral,Europe,13,8473,1535,Night,WiFi,89.16,9.2
9294,28,Female,8.85,8.38,Snapchat,Low,1.9,Passive,Smartphone,Text,1,439,16,174,Neutral,Europe,7,7667,1322,Evening,WiFi,7.25,5.2
9295,60,Female,1.66,48.33,Twitter,Low,7.6,Passive,PC,Image,21,214,36,103,Neutral,Africa,11,1842,96,Night,Broadband,54.19,6.7
9296,26,Other,7.13,53.02,TikTok,Low,9.0,Passive,Smartphone,Mixed,21,200,91,122,Positive,Asia,10,8183,1664,Morning,Broadband,52.16,6.7
9297,22,Female,9.3,16.54,Facebook,Medium,6.6,Passive,Smartphone,Video,3,430,86,158,Neutral,Asia,12,6695,339,Morning,Mobile Data,23.43,7.6
9298,56,Male,0.53,7.12,Instagram,Low,6.6,Active,Tablet,Image,19,180,16,99,Negative,Asia,3,4778,1047,Night,WiFi,46.54,6.7
9299,50,Other,9.83,24.31,Twitter,Low,2.8,Passive,PC,Text,16,372,27,164,Positive,Asia,9,7005,163,Evening,Broadband,18.9,9.1
9300,37,Male,5.25,7.39,Instagram,High,4.7,Passive,Tablet,Text,6,398,47,31,Positive,Europe,1,3931,1793,Night,Broadband,96.75,7.4
9301,38,Male,2.06,63.58,Instagram,Low,8.4,Passive,Smartphone,Video,29,114,20,152,Negative,Europe,8,9606,239,Morning,WiFi,45.88,8.6
9302,17,Female,7.88,41.34,Instagram,High,1.2,Passive,PC,Mixed,23,95,77,132,Neutral,South America,2,5145,1341,Evening,WiFi,95.9,5.3
9303,28,Other,7.55,22.04,TikTok,Medium,1.2,Passive,Smartphone,Video,28,291,22,105,Positive,Africa,8,5348,1082,Night,Broadband,96.53,5.8
9304,43,Female,4.63,20.11,Snapchat,Medium,8.2,Active,Smartphone,Video,21,243,49,59,Negative,Asia,3,6257,231,Night,Mobile Data,76.18,9.1
9305,38,Other,9.68,12.75,TikTok,Medium,6.4,Active,Smartphone,Video,29,374,43,91,Positive,Asia,10,4177,899,Evening,Mobile Data,68.46,9.3
9306,45,Male,3.38,19.71,TikTok,Medium,2.5,Passive,Smartphone,Mixed,24,257,22,189,Neutral,Asia,13,5824,1946,Night,Mobile Data,62.8,8.4
9307,60,Female,5.39,61.17,Facebook,Low,2.9,Active,PC,Image,8,348,55,98,Positive,South America,6,8487,1320,Afternoon,WiFi,41.58,3.2
9308,20,Female,2.83,40.15,Instagram,Low,2.9,Active,Tablet,Mixed,13,280,25,53,Neutral,South America,10,4236,680,Afternoon,Broadband,55.68,5.2
9309,59,Female,5.3,11.6,TikTok,Low,8.3,Active,Smartphone,Image,27,244,43,141,Positive,North America,7,8074,151,Evening,WiFi,97.61,9.5
9310,24,Male,5.59,3.29,TikTok,High,2.9,Active,Tablet,Mixed,16,412,69,52,Negative,Asia,8,1821,1853,Night,WiFi,63.73,4.9
9311,61,Other,8.44,49.37,TikTok,High,7.0,Active,PC,Image,27,344,80,7,Positive,Asia,1,5902,472,Evening,WiFi,9.93,5.3
9312,16,Female,5.88,61.61,Snapchat,Low,4.7,Active,Tablet,Image,4,182,73,113,Negative,North America,14,1384,1114,Morning,WiFi,30.82,8.9
9313,29,Other,9.14,33.86,TikTok,High,9.1,Active,PC,Mixed,28,466,62,94,Positive,Asia,14,4246,838,Night,WiFi,62.92,7.9
9314,17,Male,9.2,56.42,Facebook,Medium,4.3,Active,Tablet,Image,10,346,57,172,Neutral,Asia,6,2783,1902,Afternoon,Broadband,5.99,5.2
9315,31,Other,2.77,28.54,Snapchat,High,7.0,Active,Smartphone,Video,29,227,64,160,Positive,Asia,2,6599,1583,Morning,Broadband,12.24,7.1
9316,46,Male,8.0,39.11,Snapchat,Low,1.3,Active,PC,Video,27,446,11,57,Neutral,North America,12,2329,1104,Night,Broadband,66.2,9.4
9317,61,Other,2.83,14.52,Instagram,Low,1.8,Active,Tablet,Image,1,257,62,97,Neutral,South America,8,3172,1040,Morning,Broadband,57.24,4.8
9318,39,Male,4.79,11.76,Twitter,High,7.0,Active,Smartphone,Text,13,490,83,192,Neutral,North America,10,5518,1857,Night,Mobile Data,86.33,8.9
9319,39,Other,5.3,45.37,TikTok,Low,8.7,Passive,Smartphone,Mixed,20,158,73,80,Positive,Africa,10,1494,214,Morning,WiFi,72.01,6.6
9320,37,Other,9.51,59.0,TikTok,Medium,4.4,Active,Smartphone,Text,17,134,40,174,Positive,Africa,3,9458,1554,Afternoon,WiFi,56.55,7.2
9321,45,Male,7.8,34.12,Twitter,Medium,7.5,Active,PC,Mixed,15,412,32,142,Neutral,South America,5,6771,1398,Night,Mobile Data,90.52,4.6
9322,55,Male,2.77,69.36,TikTok,High,8.8,Active,PC,Image,24,358,18,145,Positive,Asia,7,6768,866,Evening,Broadband,49.22,8.9
9323,43,Other,3.31,18.21,Instagram,Medium,5.8,Active,Smartphone,Video,29,22,35,20,Positive,South America,8,7138,824,Evening,WiFi,62.79,7.9
9324,15,Female,1.16,64.39,Instagram,Low,7.3,Active,Tablet,Image,29,119,5,45,Positive,Asia,13,4401,1615,Evening,WiFi,80.48,9.6
9325,28,Other,8.62,18.99,Twitter,Low,4.8,Passive,Tablet,Text,3,490,28,88,Negative,Europe,3,3920,423,Evening,Broadband,89.19,9.4
9326,38,Other,0.96,18.16,Twitter,Medium,7.8,Active,PC,Mixed,3,193,15,82,Negative,Europe,10,6977,558,Night,Mobile Data,88.3,9.6
9327,23,Female,3.45,34.8,Snapchat,High,8.3,Passive,PC,Mixed,4,204,33,140,Negative,Africa,8,1405,1013,Morning,Mobile Data,68.06,8.3
9328,41,Male,3.68,65.87,Facebook,High,6.6,Passive,Smartphone,Mixed,13,222,62,110,Negative,Europe,7,678,527,Morning,Mobile Data,94.01,8.8
9329,27,Female,2.95,69.47,Facebook,High,6.3,Active,PC,Video,6,81,26,168,Neutral,Europe,13,6807,1178,Night,Mobile Data,57.33,5.8
9330,45,Male,7.49,19.64,Facebook,High,1.3,Passive,PC,Image,28,490,42,34,Negative,Asia,8,2445,342,Morning,WiFi,87.52,9.9
9331,19,Other,5.14,61.42,Twitter,Medium,5.0,Active,Smartphone,Image,7,476,28,5,Positive,Asia,8,4799,781,Morning,Broadband,79.18,9.1
9332,60,Other,4.86,20.52,TikTok,Medium,9.8,Passive,Smartphone,Video,16,286,66,114,Neutral,Europe,12,7678,1553,Night,Mobile Data,27.42,8.3
9333,20,Male,6.97,53.52,Twitter,Medium,5.3,Passive,Smartphone,Text,7,284,3,74,Negative,Africa,10,8148,1176,Evening,Mobile Data,89.87,3.7
9334,44,Female,2.15,7.31,Facebook,Medium,8.5,Passive,Tablet,Mixed,24,21,52,13,Positive,South America,12,5572,1771,Morning,Broadband,37.86,5.5
9335,64,Other,9.35,69.05,Snapchat,Medium,3.8,Passive,Smartphone,Mixed,4,254,95,172,Negative,North America,14,3449,944,Morning,Broadband,97.42,10.0
9336,56,Other,2.96,65.6,Twitter,High,5.0,Active,PC,Mixed,6,204,64,150,Negative,Asia,13,2561,1035,Morning,WiFi,17.13,7.2
9337,48,Female,7.0,20.94,Snapchat,Low,9.7,Passive,Tablet,Mixed,6,424,39,83,Negative,Europe,3,6929,1907,Evening,Mobile Data,95.3,4.9
9338,58,Other,4.06,63.92,TikTok,High,1.0,Passive,Smartphone,Image,11,165,36,1,Negative,South America,12,9804,1608,Afternoon,WiFi,41.51,7.6
9339,41,Other,3.92,68.42,TikTok,Medium,4.4,Active,PC,Text,1,260,5,77,Negative,Africa,13,3921,1369,Night,WiFi,64.89,3.1
9340,41,Female,8.39,28.92,Snapchat,Low,1.4,Passive,Tablet,Text,6,75,76,125,Negative,North America,6,5798,91,Morning,Mobile Data,12.22,9.8
9341,40,Other,1.65,32.43,Instagram,High,1.5,Passive,PC,Text,2,282,8,196,Neutral,South America,11,2180,819,Afternoon,Broadband,38.3,9.6
9342,28,Male,1.35,29.58,Twitter,High,3.4,Active,PC,Video,2,60,18,195,Negative,South America,12,2640,1796,Morning,Mobile Data,52.14,9.0
9343,22,Other,5.06,7.21,Twitter,Low,3.6,Active,Smartphone,Mixed,14,385,23,159,Negative,Asia,5,2148,1844,Night,Broadband,38.98,6.8
9344,62,Other,8.15,55.56,Facebook,Low,6.7,Active,Smartphone,Video,7,471,41,84,Positive,Africa,14,3138,426,Evening,Broadband,83.02,4.3
9345,43,Other,8.64,15.06,Twitter,Low,4.6,Passive,Smartphone,Mixed,15,263,18,27,Positive,Africa,14,3386,757,Night,WiFi,69.58,9.0
9346,44,Other,7.8,46.8,Instagram,Low,4.0,Passive,PC,Image,8,193,14,125,Positive,South America,8,2953,1223,Evening,WiFi,12.21,9.6
9347,19,Male,2.54,54.99,TikTok,Medium,9.3,Passive,PC,Text,19,382,63,22,Negative,North America,12,4738,282,Morning,WiFi,15.33,5.6
9348,57,Female,4.46,21.64,Twitter,Medium,1.3,Active,Smartphone,Image,28,110,70,13,Positive,Asia,12,2360,1689,Evening,WiFi,53.88,7.6
9349,49,Male,1.06,46.35,Instagram,Low,3.7,Passive,Smartphone,Text,25,122,72,173,Neutral,Asia,3,3376,1447,Night,Mobile Data,64.06,8.4
9350,62,Female,5.84,39.47,Facebook,High,2.8,Passive,PC,Image,1,6,60,87,Neutral,South America,13,2427,1620,Evening,Broadband,20.48,3.4
9351,54,Female,0.87,10.75,Facebook,High,6.0,Active,PC,Video,8,275,35,119,Positive,North America,5,4158,193,Afternoon,WiFi,77.02,9.5
9352,64,Female,4.96,59.28,TikTok,High,8.9,Passive,Tablet,Text,16,280,62,145,Negative,Africa,1,2513,106,Night,WiFi,44.36,8.1
9353,34,Female,5.04,65.48,Facebook,Low,8.4,Passive,Tablet,Image,9,482,11,40,Neutral,Africa,14,8329,907,Evening,WiFi,29.0,3.0
9354,15,Female,7.37,44.47,Facebook,Medium,3.1,Active,PC,Mixed,21,0,36,130,Positive,South America,1,384,680,Night,Mobile Data,84.52,7.6
9355,50,Other,0.85,54.84,Instagram,Low,7.5,Passive,PC,Video,25,330,59,13,Positive,Asia,1,4053,1273,Morning,WiFi,97.24,7.1
9356,46,Male,4.64,34.63,Facebook,Low,3.5,Active,Tablet,Text,4,415,30,92,Neutral,Asia,13,3809,1536,Evening,Mobile Data,47.42,8.1
9357,20,Male,7.28,17.78,Twitter,Low,2.1,Active,Tablet,Image,23,87,70,76,Negative,North America,13,1498,840,Evening,Mobile Data,96.33,9.3
9358,40,Female,6.36,40.16,Twitter,Low,8.6,Active,PC,Mixed,25,38,63,30,Neutral,Europe,6,2069,1035,Evening,Broadband,91.18,6.0
9359,44,Female,4.29,18.14,Instagram,Medium,2.3,Passive,Smartphone,Video,22,66,3,88,Positive,Europe,8,8125,230,Night,Broadband,97.07,4.6
9360,39,Other,0.93,21.24,TikTok,Medium,2.9,Passive,Tablet,Video,19,488,62,59,Neutral,Africa,6,2096,666,Morning,Broadband,85.98,9.7
9361,62,Female,3.57,61.38,Twitter,Medium,4.6,Active,Tablet,Text,20,194,83,155,Negative,Africa,5,951,1832,Evening,WiFi,91.67,3.1
9362,33,Other,7.18,59.19,Instagram,Low,9.4,Passive,Tablet,Image,9,114,3,28,Positive,Asia,4,7197,279,Afternoon,WiFi,55.24,7.0
9363,43,Other,6.43,39.97,TikTok,Low,8.1,Active,Smartphone,Text,26,333,7,27,Negative,Asia,11,3748,1371,Night,Broadband,73.43,3.9
9364,18,Male,5.07,53.49,Facebook,Low,1.5,Passive,PC,Image,1,438,17,105,Neutral,Europe,3,6120,306,Night,Broadband,72.43,4.7
9365,14,Other,5.9,27.37,Snapchat,High,7.1,Active,Smartphone,Text,28,301,33,83,Positive,Africa,5,2129,180,Morning,WiFi,60.4,3.1
9366,39,Other,3.6,42.25,Twitter,High,9.2,Active,Smartphone,Video,5,459,35,145,Neutral,Europe,4,5464,1833,Afternoon,Mobile Data,21.78,4.2
9367,20,Female,8.44,11.7,Facebook,Medium,2.6,Passive,Tablet,Image,12,20,43,57,Neutral,Asia,14,8910,1811,Evening,Mobile Data,27.03,8.3
9368,61,Other,6.89,35.81,Twitter,Low,2.6,Passive,Tablet,Mixed,13,498,49,16,Positive,Europe,12,5448,498,Afternoon,WiFi,96.7,9.0
9369,16,Male,3.7,44.2,Facebook,Medium,6.7,Passive,PC,Mixed,15,335,53,159,Negative,Asia,11,480,770,Night,Broadband,14.18,4.0
9370,42,Male,6.58,7.28,Facebook,Medium,4.9,Passive,PC,Image,0,181,27,111,Neutral,Africa,6,9841,1814,Night,WiFi,39.2,8.5
9371,34,Female,6.01,26.16,Instagram,Medium,6.4,Active,Smartphone,Mixed,2,122,64,168,Positive,Europe,13,8864,128,Morning,Mobile Data,24.91,5.3
9372,37,Female,3.15,56.13,Snapchat,High,9.2,Active,Smartphone,Image,16,226,21,144,Positive,Asia,9,8964,1295,Afternoon,WiFi,81.96,8.9
9373,40,Other,9.58,65.98,Twitter,Medium,7.3,Active,Smartphone,Image,17,483,4,49,Negative,North America,3,6169,1312,Evening,WiFi,79.23,7.4
9374,47,Male,4.16,15.4,Facebook,Medium,4.1,Active,Tablet,Mixed,26,498,24,165,Neutral,North America,7,2859,414,Afternoon,Mobile Data,85.61,7.3
9375,60,Female,2.36,32.66,Facebook,Low,8.5,Passive,Smartphone,Text,25,74,42,17,Neutral,Europe,2,5428,800,Afternoon,Mobile Data,97.52,5.3
9376,25,Female,8.01,50.04,Twitter,Low,3.3,Passive,Smartphone,Mixed,8,205,23,17,Neutral,Africa,1,8007,422,Morning,Mobile Data,35.19,7.1
9377,29,Male,6.31,50.98,Instagram,Low,7.1,Active,Smartphone,Mixed,16,326,15,4,Negative,South America,1,3231,105,Afternoon,Mobile Data,97.17,9.0
9378,15,Female,7.46,68.45,Twitter,High,2.9,Passive,Smartphone,Mixed,0,87,10,8,Neutral,Africa,7,9038,1030,Morning,Broadband,30.83,6.8
9379,13,Other,5.05,23.5,Snapchat,Medium,6.9,Active,PC,Image,13,272,87,63,Neutral,North America,8,205,455,Afternoon,Mobile Data,85.37,9.0
9380,20,Other,5.16,16.32,Snapchat,High,5.2,Active,Tablet,Mixed,5,136,39,196,Negative,Europe,3,4366,679,Morning,Broadband,84.61,6.1
9381,44,Other,2.85,17.68,Facebook,Medium,9.0,Passive,Tablet,Text,0,386,25,144,Negative,South America,7,651,1049,Morning,Mobile Data,56.98,4.4
9382,55,Other,3.83,45.05,TikTok,Low,7.8,Active,Smartphone,Video,28,36,17,154,Neutral,Africa,6,2722,1173,Afternoon,Broadband,94.22,4.7
9383,41,Male,5.06,9.85,TikTok,Medium,4.0,Passive,Smartphone,Mixed,18,105,94,192,Negative,North America,10,7939,1341,Evening,WiFi,38.59,6.6
9384,41,Female,8.23,27.02,Instagram,Low,4.9,Active,Smartphone,Text,19,252,85,143,Negative,South America,1,5851,712,Afternoon,Broadband,24.68,7.6
9385,53,Male,8.17,21.61,Twitter,Low,5.2,Passive,PC,Text,24,273,35,120,Negative,Africa,12,9206,1393,Evening,Broadband,54.02,4.2
9386,44,Female,6.51,14.84,Facebook,High,5.5,Active,Smartphone,Image,8,312,53,100,Positive,Asia,12,2428,626,Morning,Mobile Data,85.0,5.3
9387,23,Male,5.02,63.98,Facebook,Low,7.8,Active,Smartphone,Text,22,486,39,198,Positive,North America,12,4151,1045,Morning,Mobile Data,17.91,5.3
9388,47,Female,8.55,40.04,Instagram,Low,6.5,Active,PC,Image,18,430,42,145,Positive,Asia,4,8006,225,Night,Mobile Data,93.27,8.1
9389,55,Female,1.71,3.42,Instagram,High,1.1,Passive,Smartphone,Image,10,307,91,19,Positive,Africa,10,2966,1471,Morning,Mobile Data,5.91,9.8
9390,53,Other,3.71,69.06,Twitter,Low,4.2,Active,Tablet,Text,19,225,74,138,Negative,Europe,13,4078,66,Evening,Mobile Data,98.48,5.7
9391,38,Other,2.45,49.04,Twitter,Medium,1.9,Active,PC,Mixed,9,415,0,132,Positive,Africa,4,2043,1887,Night,Mobile Data,40.94,6.8
9392,57,Other,3.78,58.29,TikTok,High,2.4,Active,Smartphone,Text,28,227,9,102,Positive,South America,14,9752,987,Night,Mobile Data,42.8,3.0
9393,22,Female,9.32,64.52,TikTok,Medium,9.4,Active,PC,Video,3,261,41,160,Neutral,Africa,2,1209,1993,Night,Broadband,48.72,9.6
9394,25,Female,6.85,7.34,Twitter,Low,7.6,Active,Tablet,Text,28,234,75,48,Negative,South America,8,5470,1817,Evening,Mobile Data,79.42,4.6
9395,14,Female,3.97,55.74,Instagram,High,7.0,Passive,Tablet,Image,7,72,84,134,Neutral,North America,2,6026,924,Morning,WiFi,48.77,4.7
9396,25,Other,3.64,49.68,Snapchat,Medium,2.9,Active,Smartphone,Mixed,18,122,93,196,Positive,North America,3,4748,1039,Night,Mobile Data,48.96,8.8
9397,59,Other,1.11,55.41,Twitter,Medium,2.8,Passive,Tablet,Video,5,150,57,14,Neutral,Africa,2,467,948,Morning,Mobile Data,67.16,4.9
9398,33,Other,5.68,32.12,Snapchat,High,7.4,Passive,Tablet,Video,17,167,93,33,Positive,Europe,11,9463,358,Afternoon,WiFi,65.16,7.4
9399,57,Male,7.37,49.46,Facebook,Low,3.3,Passive,Smartphone,Mixed,29,181,88,88,Neutral,North America,2,5519,1707,Morning,WiFi,94.65,3.3
9400,52,Female,3.51,22.09,Instagram,High,6.9,Passive,Smartphone,Image,20,192,97,63,Neutral,North America,11,8307,1694,Evening,Mobile Data,94.24,9.8
9401,38,Male,2.11,64.92,TikTok,Medium,3.5,Active,PC,Image,24,24,88,138,Neutral,Africa,13,2483,1203,Afternoon,Mobile Data,90.53,7.7
9402,16,Other,8.72,32.33,Facebook,High,5.8,Passive,Tablet,Text,26,494,81,152,Negative,Asia,4,2339,550,Night,WiFi,53.63,5.1
9403,49,Female,9.54,31.72,TikTok,High,5.2,Active,Smartphone,Mixed,22,331,39,168,Positive,Africa,11,6620,1436,Afternoon,Mobile Data,14.96,9.7
9404,13,Other,2.94,26.47,Twitter,Medium,6.6,Passive,Tablet,Text,28,39,34,107,Positive,Asia,9,7075,1794,Night,Broadband,62.29,9.6
9405,54,Male,4.15,30.58,Twitter,Medium,1.1,Active,Smartphone,Image,2,402,7,134,Neutral,Europe,10,5401,503,Morning,WiFi,53.73,5.9
9406,44,Female,6.64,16.64,Snapchat,High,5.4,Active,Smartphone,Video,4,170,2,197,Negative,South America,9,322,447,Evening,Broadband,17.23,9.9
9407,59,Female,6.03,40.01,TikTok,Medium,1.1,Active,Smartphone,Video,20,40,27,24,Negative,North America,8,4861,1699,Night,Broadband,35.36,8.5
9408,31,Female,5.56,19.31,Instagram,Low,3.4,Active,PC,Video,8,65,14,125,Negative,Asia,1,4432,1222,Afternoon,WiFi,79.45,4.4
9409,58,Male,7.76,20.21,Twitter,Low,9.2,Passive,Smartphone,Video,28,68,50,70,Neutral,South America,9,2580,891,Afternoon,WiFi,84.72,9.7
9410,35,Female,6.61,10.73,Snapchat,Medium,8.7,Passive,Tablet,Text,4,267,71,148,Positive,North America,8,7539,677,Afternoon,WiFi,99.15,5.9
9411,42,Female,3.39,42.31,TikTok,High,4.4,Active,PC,Video,14,130,91,19,Neutral,Europe,13,3675,213,Evening,Broadband,81.93,9.4
9412,23,Female,6.64,17.01,Facebook,High,3.6,Active,PC,Text,28,252,61,166,Positive,Africa,4,7849,1004,Night,Mobile Data,31.18,5.3
9413,46,Female,8.38,33.4,TikTok,Medium,6.4,Active,PC,Text,6,281,23,181,Positive,Africa,13,338,784,Morning,Broadband,27.33,8.3
9414,50,Other,5.8,58.32,TikTok,Low,8.8,Passive,PC,Image,18,72,65,149,Neutral,North America,3,7583,988,Night,Broadband,42.61,8.3
9415,44,Female,6.69,15.44,Instagram,High,9.7,Passive,Smartphone,Video,4,444,64,185,Positive,Asia,6,3275,798,Morning,Mobile Data,48.06,10.0
9416,16,Other,1.19,67.86,Snapchat,Medium,7.3,Active,PC,Video,9,201,84,79,Neutral,Europe,4,9356,968,Night,WiFi,18.31,3.9
9417,33,Male,9.01,7.93,Instagram,Medium,6.2,Passive,PC,Video,2,123,9,122,Positive,Asia,8,3884,1936,Evening,Broadband,79.72,3.6
9418,47,Other,6.05,68.88,Snapchat,Low,7.5,Active,Tablet,Video,1,254,99,122,Positive,North America,2,5393,459,Evening,WiFi,74.53,5.2
9419,15,Other,4.26,29.17,Twitter,Medium,3.4,Active,PC,Mixed,24,327,28,179,Positive,North America,7,8653,1963,Morning,Broadband,14.57,6.4
9420,44,Male,4.69,58.92,TikTok,High,6.7,Active,PC,Image,15,14,55,125,Negative,South America,11,4186,1526,Evening,Broadband,25.07,4.8
9421,37,Female,3.92,57.61,TikTok,Medium,6.4,Passive,Tablet,Text,27,389,19,91,Neutral,Europe,4,3889,1304,Morning,WiFi,54.5,9.6
9422,23,Male,9.25,7.39,Facebook,Medium,2.9,Passive,PC,Text,16,13,20,24,Neutral,Europe,3,2348,123,Night,Mobile Data,98.99,9.8
9423,52,Female,5.31,41.42,TikTok,High,7.3,Passive,PC,Image,11,447,71,76,Negative,Europe,6,254,920,Afternoon,WiFi,47.01,7.7
9424,21,Female,1.43,24.7,TikTok,High,1.8,Active,PC,Mixed,10,248,48,42,Positive,Europe,1,6253,1829,Morning,Broadband,65.77,6.3
9425,36,Other,7.33,50.03,Facebook,High,3.1,Active,Smartphone,Image,0,475,88,147,Neutral,Asia,6,8898,427,Morning,Broadband,40.82,6.0
9426,19,Male,9.18,47.04,TikTok,Low,8.5,Active,PC,Text,15,36,9,49,Negative,North America,7,6159,175,Morning,Broadband,45.14,6.3
